"","variable","tr","value","fit","lwrS","uprS"
"9284...12775","temp_max_1weeklag","Control",29.6904541015625,4.2570347750146,3.52648778961047,5.13087291694131
"9284...12776","temp_max_1weeklag","Control",29.6904541015625,4.2570347750146,3.51656066499262,5.14511417098726
"5712...12777","temp_max_1weeklag","Control",29.7067504882813,4.263916460388,3.53033596488755,5.14180549255709
"5712...12778","temp_max_1weeklag","Control",29.7067504882813,4.263916460388,3.52037020200969,5.15611604572358
"742...12779","temp_max_1weeklag","Control",29.7096496582031,4.26514184342508,3.53101913510797,5.14375538906949
"742...12780","temp_max_1weeklag","Control",29.7096496582031,4.26514184342508,3.52104646859895,5.15807833991922
"754...12781","temp_max_1weeklag","Control",29.713525390625,4.26678051263135,3.53193175330492,5.14636443377979
"754...12782","temp_max_1weeklag","Control",29.713525390625,4.26678051263135,3.52194984371273,5.16070399101731
"8325...12783","temp_max_1weeklag","Control",29.7198120117188,4.26943979071954,3.53341043004086,5.15060212248961
"8325...12784","temp_max_1weeklag","Control",29.7198120117188,4.26943979071954,3.52341349367063,5.16496869549224
"9568...12785","temp_max_1weeklag","Control",29.7234436035156,4.27097669713085,3.53426369826314,5.1530533180075
"9568...12786","temp_max_1weeklag","Control",29.7234436035156,4.27097669713085,3.52425806220065,5.16743554197904
"3643...12787","temp_max_1weeklag","Control",29.7248779296875,4.27158385618364,3.53460051831881,5.15402208478864
"3643...12788","temp_max_1weeklag","Control",29.7248779296875,4.27158385618364,3.5245914423799,5.16841049926748
"9527...12789","temp_max_1weeklag","Control",29.7388854980469,4.27751768219569,3.53788439610104,5.16350229247862
"9527...12790","temp_max_1weeklag","Control",29.7388854980469,4.27751768219569,3.52784161169892,5.1779514320495
"618...12791","temp_max_1weeklag","Control",29.749169921875,4.28187933804173,3.54028911575927,5.1704849600056
"618...12792","temp_max_1weeklag","Control",29.749169921875,4.28187933804173,3.53022145024145,5.18497899474134
"3933...12793","temp_max_1weeklag","Control",29.7493835449219,4.28196998125978,3.5403390089127,5.17063020028781
"3933...12794","temp_max_1weeklag","Control",29.7493835449219,4.28196998125978,3.53027082539287,5.18512517035122
"8170...12795","temp_max_1weeklag","Control",29.7615295410156,4.28712671157193,3.54317202123423,5.17890151301732
"8170...12796","temp_max_1weeklag","Control",29.7615295410156,4.28712671157193,3.53307430656591,5.19344984969856
"811...12797","temp_max_1weeklag","Control",29.7632385253906,4.28785275754748,3.54357004271661,5.18006742355567
"811...12798","temp_max_1weeklag","Control",29.7632385253906,4.28785275754748,3.53346816046504,5.19462329853192
"815...12799","temp_max_1weeklag","Control",29.767724609375,4.28975918708273,3.54461415468367,5.18313041215848
"815...12800","temp_max_1weeklag","Control",29.767724609375,4.28975918708273,3.53450131794603,5.19770610969347
"825...12801","temp_max_1weeklag","Control",29.7777038574219,4.29400292420266,3.54693317321425,5.18995684417157
"825...12802","temp_max_1weeklag","Control",29.7777038574219,4.29400292420266,3.53679589273726,5.20457681615365
"4197...12803","temp_max_1weeklag","Control",29.7785583496094,4.29436648862358,3.5471315134261,5.19054219407944
"4197...12804","temp_max_1weeklag","Control",29.7785583496094,4.29436648862358,3.53699213506732,5.20516596864798
"9240...12805","temp_max_1weeklag","Control",29.7795349121094,4.29478202682018,3.54735814357409,5.1912113244718
"9240...12806","temp_max_1weeklag","Control",29.7795349121094,4.29478202682018,3.53721636670247,5.20583944707514
"830...12807","temp_max_1weeklag","Control",29.7806945800781,4.29527552830963,3.54762720541903,5.19200613718252
"830...12808","temp_max_1weeklag","Control",29.7806945800781,4.29527552830963,3.53748257902032,5.20663942615513
"3932...12809","temp_max_1weeklag","Control",29.7836547851563,4.29653550139217,3.54831371887961,5.19403608601275
"3932...12810","temp_max_1weeklag","Control",29.7836547851563,4.29653550139217,3.53816181232594,5.20868257797503
"3929...12811","temp_max_1weeklag","Control",29.7944885253906,4.30114975378832,3.55082252101677,5.20147857072154
"3929...12812","temp_max_1weeklag","Control",29.7944885253906,4.30114975378832,3.54064389276636,5.21617356856519
"11817...12813","temp_max_1weeklag","Control",29.7975402832031,4.30245039731877,3.55152818070173,5.20357881325677
"11817...12814","temp_max_1weeklag","Control",29.7975402832031,4.30245039731877,3.54134200318419,5.21828752737252
"3925...12815","temp_max_1weeklag","Control",29.7988220214844,4.30299677960568,3.55182442110313,5.20446140893362
"3925...12816","temp_max_1weeklag","Control",29.7988220214844,4.30299677960568,3.5416350700108,5.2191758907837
"4122...12817","temp_max_1weeklag","Control",29.808740234375,4.30722697867434,3.55411403049622,5.21130089262462
"4122...12818","temp_max_1weeklag","Control",29.808740234375,4.30722697867434,3.54390006442153,5.22606014374182
"4202...12819","temp_max_1weeklag","Control",29.8093505859375,4.3074874282953,3.55425477207322,5.21172235507741
"4202...12820","temp_max_1weeklag","Control",29.8093505859375,4.3074874282953,3.54403928790503,5.22648436920878
"4804...12821","temp_max_1weeklag","Control",29.8103576660156,4.30791720305128,3.55448695583517,5.21241791287999
"4804...12822","temp_max_1weeklag","Control",29.8103576660156,4.30791720305128,3.54426896597088,5.22718448800804
"8012...12823","temp_max_1weeklag","Control",29.8189331054688,4.31157845950581,3.55646202915138,5.21834799480038
"8012...12824","temp_max_1weeklag","Control",29.8189331054688,4.31157845950581,3.54622266048497,5.23315350957434
"8286...12825","temp_max_1weeklag","Control",29.8249755859375,4.31416006157045,3.55785156633502,5.22253433403134
"8286...12826","temp_max_1weeklag","Control",29.8249755859375,4.31416006157045,3.54759708808409,5.23736739641255
"3927...12827","temp_max_1weeklag","Control",29.8257080078125,4.3144730833171,3.55801987451646,5.22304220986048
"3927...12828","temp_max_1weeklag","Control",29.8257080078125,4.3144730833171,3.54776356224807,5.23787861750841
"8289...12829","temp_max_1weeklag","Control",29.8309875488281,4.31673009010408,3.55923232626193,5.22670596718229
"8289...12830","temp_max_1weeklag","Control",29.8309875488281,4.31673009010408,3.548962777478,5.24156652804754
"4802...12831","temp_max_1weeklag","Control",29.8328186035156,4.31751313030651,3.5596525144143,5.22797779073513
"4802...12832","temp_max_1weeklag","Control",29.8328186035156,4.31751313030651,3.5493783682484,5.2428467446083
"10387...12833","temp_max_1weeklag","Control",29.8449951171875,4.32272379859477,3.56244264742831,5.23645056157204
"10387...12834","temp_max_1weeklag","Control",29.8449951171875,4.32272379859477,3.55213784131433,5.25137554076046
"8004...12835","temp_max_1weeklag","Control",29.8481079101563,4.32405681252253,3.56315476859766,5.23862075796859
"8004...12836","temp_max_1weeklag","Control",29.8481079101563,4.32405681252253,3.55284210027373,5.2535601185174
"10596...12837","temp_max_1weeklag","Control",29.8496032714844,4.32469732151276,3.56349670055887,5.23966391490203
"10596...12838","temp_max_1weeklag","Control",29.8496032714844,4.32469732151276,3.55318025177514,5.2546101927001
"8284...12839","temp_max_1weeklag","Control",29.8498474121094,4.32480190301104,3.56355251599577,5.23983426392931
"8284...12840","temp_max_1weeklag","Control",29.8498474121094,4.32480190301104,3.55323544977755,5.25478167160153
"10374...12841","temp_max_1weeklag","Control",29.8531127929688,4.32620091270304,3.56429877273083,5.24211369919693
"10374...12842","temp_max_1weeklag","Control",29.8531127929688,4.32620091270304,3.55397344248587,5.25707623316551
"8001...12843","temp_max_1weeklag","Control",29.8543029785156,4.32671093956382,3.56457064581703,5.24294499199097
"8001...12844","temp_max_1weeklag","Control",29.8543029785156,4.32671093956382,3.554242300749,5.25791304586704
"4727...12845","temp_max_1weeklag","Control",29.8599792480469,4.32914416525798,3.56586633918567,5.24691307756455
"4727...12846","temp_max_1weeklag","Control",29.8599792480469,4.32914416525798,3.55552359590032,5.26190750554695
"11648...12847","temp_max_1weeklag","Control",29.8603454589844,4.32930119241578,3.56594987944861,5.24716927941772
"11648...12848","temp_max_1weeklag","Control",29.8603454589844,4.32930119241578,3.55560620612109,5.26216541170282
"4106...12849","temp_max_1weeklag","Control",29.8615661621094,4.32982465555019,3.56622830077422,5.24802345745453
"4106...12850","temp_max_1weeklag","Control",29.8615661621094,4.32982465555019,3.55588152632215,5.26302527315378
"4729...12851","temp_max_1weeklag","Control",29.8617492675781,4.32990318023211,3.56627005784213,5.24815160696405
"4729...12852","temp_max_1weeklag","Control",29.8617492675781,4.32990318023211,3.55592281809084,5.26315427549456
"7463...12853","temp_max_1weeklag","Control",29.8631225585938,4.33049215868685,3.56658318489477,5.24911291789984
"7463...12854","temp_max_1weeklag","Control",29.8631225585938,4.33049215868685,3.55623245431421,5.26412198531853
"11669...12855","temp_max_1weeklag","Control",29.8691345214844,4.33307147597926,3.56795292834152,5.25332526207941
"11669...12856","temp_max_1weeklag","Control",29.8691345214844,4.33307147597926,3.55758689316447,5.26836239753282
"8356...12857","temp_max_1weeklag","Control",29.8763671875,4.33617645618295,3.56959851682413,5.25840140068062
"8356...12858","temp_max_1weeklag","Control",29.8763671875,4.33617645618295,3.55921402100822,5.2734724221893
"8022...12859","temp_max_1weeklag","Control",29.8773742675781,4.33660896363528,3.5698274527513,5.25910894064322
"8022...12860","temp_max_1weeklag","Control",29.8773742675781,4.33660896363528,3.55944038227138,5.27418469076498
"3998...12861","temp_max_1weeklag","Control",29.8779235839844,4.3368448941495,3.56995230666234,5.25949494733978
"3998...12862","temp_max_1weeklag","Control",29.8779235839844,4.3368448941495,3.55956383138842,5.27457327776637
"10819...12863","temp_max_1weeklag","Control",29.8796936035156,4.33760519805378,3.57035451661824,5.26073911069178
"10819...12864","temp_max_1weeklag","Control",29.8796936035156,4.33760519805378,3.55996151271326,5.27582576053026
"7408...12865","temp_max_1weeklag","Control",29.8810974121094,4.33820828818047,3.57067340541373,5.26172625596538
"7408...12866","temp_max_1weeklag","Control",29.8810974121094,4.33820828818047,3.56027680758735,5.27681950948903
"8157...12867","temp_max_1weeklag","Control",29.882470703125,4.33879834510982,3.57098527177123,5.2626922796783
"8157...12868","temp_max_1weeklag","Control",29.882470703125,4.33879834510982,3.56058515622853,5.27779199806305
"10518...12869","temp_max_1weeklag","Control",29.8827758789063,4.33892947927615,3.57105456331473,5.26290699702578
"10518...12870","temp_max_1weeklag","Control",29.8827758789063,4.33892947927615,3.56065366579902,5.2780081526822
"3997...12871","temp_max_1weeklag","Control",29.8884521484375,4.34136926454526,3.57234258553479,5.26690374946979
"3997...12872","temp_max_1weeklag","Control",29.8884521484375,4.34136926454526,3.56192712621624,5.28203168052523
"10665...12873","temp_max_1weeklag","Control",29.8886047363281,4.34143486824325,3.57237718883985,5.26701126789038
"10665...12874","temp_max_1weeklag","Control",29.8886047363281,4.34143486824325,3.56196133762722,5.28213991981865
"10832...12875","temp_max_1weeklag","Control",29.8891235351563,4.34165792789529,3.57249483188194,5.2673768613933
"10832...12876","temp_max_1weeklag","Control",29.8891235351563,4.34165792789529,3.56207764805424,5.28250796472156
"10508...12877","temp_max_1weeklag","Control",29.8921142578125,4.34294401451825,3.57317276262073,5.26948533068733
"10508...12878","temp_max_1weeklag","Control",29.8921142578125,4.34294401451825,3.56274789138105,5.28463057864402
"7414...12879","temp_max_1weeklag","Control",29.8928771972656,4.3432721560555,3.57334563684535,5.27002345931978
"7414...12880","temp_max_1weeklag","Control",29.8928771972656,4.3432721560555,3.56291880309181,5.28517231915482
"3995...12881","temp_max_1weeklag","Control",29.8936096191406,4.34358719419781,3.57351157038581,5.27054015986996
"3995...12882","temp_max_1weeklag","Control",29.8936096191406,4.34358719419781,3.56308285206877,5.28569248846766
"10593...12883","temp_max_1weeklag","Control",29.8947082519531,4.34405979231203,3.57376042348501,5.27131538896916
"10593...12884","temp_max_1weeklag","Control",29.8947082519531,4.34405979231203,3.56332887731248,5.28647292320781
"12328...12885","temp_max_1weeklag","Control",29.8958984375,4.34457182899361,3.57402995044258,5.27215546189784
"12328...12886","temp_max_1weeklag","Control",29.8958984375,4.34457182899361,3.56359533939235,5.28731863896212
"10540...12887","temp_max_1weeklag","Control",29.8962951660156,4.34474252068996,3.57411977800043,5.27243554199702
"10540...12888","temp_max_1weeklag","Control",29.8962951660156,4.34474252068996,3.56368414500834,5.28760060078462
"8150...12889","temp_max_1weeklag","Control",29.902001953125,4.3471985635415,3.57541109719063,5.27646747283818
"8150...12890","temp_max_1weeklag","Control",29.902001953125,4.3471985635415,3.56496074649184,5.2916596427248
"10739...12891","temp_max_1weeklag","Control",29.9025207519531,4.34742190586936,3.57552841429243,5.27683429817234
"10739...12892","temp_max_1weeklag","Control",29.9025207519531,4.34742190586936,3.56507672400197,5.29202893671311
"8324...12893","temp_max_1weeklag","Control",29.9027648925781,4.34752701193121,3.57558361798799,5.27700693836109
"8324...12894","temp_max_1weeklag","Control",29.9027648925781,4.34752701193121,3.56513129720818,5.29220273885265
"10533...12895","temp_max_1weeklag","Control",29.9042907714844,4.34818397977502,3.57592857800037,5.27808617881524
"10533...12896","temp_max_1weeklag","Control",29.9042907714844,4.34818397977502,3.56547231531023,5.29328924485134
"7385...12897","temp_max_1weeklag","Control",29.9056335449219,4.34876218986493,3.57623205288628,5.27903625165799
"7385...12898","temp_max_1weeklag","Control",29.9056335449219,4.34876218986493,3.56577231938765,5.29424571615409
"10842...12899","temp_max_1weeklag","Control",29.9077087402344,4.34965593163877,3.57670089407865,5.28050517437966
"10842...12900","temp_max_1weeklag","Control",29.9077087402344,4.34965593163877,3.56623579305614,5.29572453620809
"11389...12901","temp_max_1weeklag","Control",29.9117980957031,4.35141764185001,3.57762419973613,5.28340204916874
"11389...12902","temp_max_1weeklag","Control",29.9117980957031,4.35141764185001,3.56714850893843,5.2986409458507
"12320...12903","temp_max_1weeklag","Control",29.9146057128906,4.35262756853285,3.57825766065196,5.28539266332955
"12320...12904","temp_max_1weeklag","Control",29.9146057128906,4.35262756853285,3.56777468959708,5.30064499603263
"11806...12905","temp_max_1weeklag","Control",29.9304748535156,4.35947232355984,3.58183122416337,5.29667020458977
"11806...12906","temp_max_1weeklag","Control",29.9304748535156,4.35947232355984,3.5713069562841,5.31199884783276
"11431...12907","temp_max_1weeklag","Control",29.9382568359375,4.36283263911182,3.58357939902332,5.30221682984916
"11431...12908","temp_max_1weeklag","Control",29.9382568359375,4.36283263911182,3.57303478847435,5.31758312300048
"3785...12909","temp_max_1weeklag","Control",29.9403015136719,4.36371595554977,3.58403826193695,5.30367595654268
"3785...12910","temp_max_1weeklag","Control",29.9403015136719,4.36371595554977,3.57348829650961,5.31905216695418
